year	num	seg	age	raw	std	res	ars
   1957	  25.	  79.600	  26.440	   2.559	   1.309	   1.034	   1.213
   1958	  25.	  79.600	  27.440	   3.015	   1.652	   1.347	   1.509
   1959	  25.	  79.600	  28.440	   2.468	   1.229	   0.798	   1.101
   1960	  25.	  79.600	  29.440	   2.637	   1.443	   1.255	   1.393
   1961	  25.	  79.600	  30.440	   2.506	   1.275	   1.029	   1.205
   1962	  25.	  79.600	  31.440	   2.344	   1.021	   0.863	   1.057
   1963	  25.	  79.600	  32.440	   2.143	   1.072	   1.017	   1.049
   1964	  25.	  79.600	  33.440	   2.368	   1.127	   1.054	   1.075
   1965	  25.	  79.600	  34.440	   2.116	   1.029	   0.957	   1.011
   1966	  25.	  79.600	  35.440	   1.917	   0.928	   0.905	   0.931
   1967	  25.	  79.600	  36.440	   2.212	   1.122	   1.139	   1.104
   1968	  25.	  79.600	  37.440	   2.375	   1.277	   1.166	   1.214
   1969	  25.	  79.600	  38.440	   2.298	   1.069	   0.904	   1.061
   1970	  25.	  79.600	  39.440	   2.327	   1.158	   1.111	   1.184
   1971	  25.	  79.600	  40.440	   2.106	   0.982	   0.903	   0.998
   1972	  25.	  79.600	  41.440	   1.963	   0.829	   0.872	   0.913
   1973	  25.	  79.600	  42.440	   1.930	   0.807	   0.903	   0.841
   1974	  25.	  79.600	  43.440	   1.949	   0.761	   0.918	   0.824
   1975	  26.	  77.885	  42.769	   2.199	   1.046	   1.172	   1.067
   1976	  26.	  77.885	  43.769	   2.189	   1.040	   1.022	   1.052
   1977	  26.	  77.885	  44.769	   1.752	   0.578	   0.601	   0.670
   1978	  26.	  77.885	  45.769	   2.038	   1.055	   1.266	   1.104
   1979	  26.	  77.885	  46.769	   1.841	   0.810	   0.832	   0.822
   1980	  26.	  77.885	  47.769	   1.898	   0.843	   0.960	   0.940
   1981	  26.	  77.885	  48.769	   2.088	   0.975	   1.111	   1.039
   1982	  26.	  77.885	  49.769	   2.195	   1.090	   1.036	   1.077
   1983	  26.	  77.885	  50.769	   2.216	   1.079	   1.005	   1.073
   1984	  26.	  77.885	  51.769	   2.250	   1.000	   0.949	   1.010
   1985	  26.	  77.885	  52.769	   2.279	   1.108	   1.058	   1.079
   1986	  26.	  77.885	  53.769	   2.350	   1.146	   1.085	   1.129
   1987	  26.	  77.885	  54.769	   2.287	   1.069	   1.021	   1.116
   1988	  26.	  77.885	  55.769	   2.186	   1.047	   0.935	   1.025
   1989	  26.	  77.885	  56.769	   2.087	   0.929	   0.928	   0.960
   1990	  26.	  77.885	  57.769	   2.159	   1.033	   1.058	   1.037
   1991	  26.	  77.885	  58.769	   1.682	   0.650	   0.692	   0.705
   1992	  26.	  77.885	  59.769	   2.017	   0.974	   1.197	   1.064
   1993	  26.	  77.885	  60.769	   2.078	   1.064	   1.095	   1.074
   1994	  26.	  77.885	  61.769	   2.218	   1.242	   1.164	   1.261
   1995	  26.	  77.885	  62.769	   2.001	   1.009	   0.861	   1.020
   1996	  26.	  77.885	  63.769	   1.666	   0.881	   0.864	   0.932
   1997	  26.	  77.885	  64.769	   1.269	   0.595	   0.754	   0.692
   1998	  26.	  77.885	  65.769	   1.378	   0.709	   0.991	   0.821
   1999	  26.	  77.885	  66.769	   1.453	   0.728	   0.950	   0.809
   2000	  26.	  77.885	  67.769	   1.404	   0.696	   0.873	   0.781
   2001	  26.	  77.885	  68.769	   1.664	   1.023	   1.200	   1.077
   2002	  26.	  77.885	  69.769	   1.635	   1.002	   0.999	   1.030
   2003	  26.	  77.885	  70.769	   1.757	   1.022	   0.986	   1.057
   2004	  26.	  77.885	  71.769	   1.659	   0.960	   0.933	   0.971
   2005	  26.	  77.885	  72.769	   1.684	   1.025	   1.029	   1.031
   2006	  26.	  77.885	  73.769	   1.591	   1.021	   1.001	   1.015
   2007	  25.	  78.840	  75.560	   1.675	   1.053	   1.069	   1.097
   2008	  25.	  78.840	  76.560	   1.787	   1.092	   1.050	   1.111
   2009	  25.	  78.840	  77.560	   1.917	   1.282	   1.104	   1.191
   2010	   6.	  79.667	  75.333	   1.505	   1.330	   1.171	   1.291
   2011	   4.	  76.750	  71.250	   1.500	   1.254	   1.106	   1.296
   2012	   4.	  76.750	  72.250	   1.517	   1.369	   1.118	   1.322
   2013	   4.	  76.750	  73.250	   1.102	   1.023	   0.766	   0.977
   2014	   4.	  76.750	  74.250	   1.193	   0.921	   0.878	   0.906
   2015	   4.	  76.750	  75.250	   1.089	   0.793	   0.881	   0.791
   2016	   4.	  76.750	  76.250	   0.825	   0.648	   0.888	   0.768
   2017	   2.	  79.500	  79.500	   0.593	   0.385	   0.623	   0.460
