year	num	seg	age	raw	std	res	ars
   1921	   2.	 115.000	  27.000	   3.629	   1.321	   1.331	   1.362
   1922	   2.	 115.000	  28.000	   3.630	   1.273	   1.217	   1.331
   1923	   2.	 115.000	  29.000	   3.231	   1.104	   1.041	   1.145
   1924	   2.	 115.000	  30.000	   2.784	   0.839	   0.875	   0.921
   1925	   2.	 115.000	  31.000	   2.420	   0.644	   0.746	   0.721
   1926	   2.	 115.000	  32.000	   2.428	   0.664	   0.836	   0.749
   1927	   2.	 115.000	  33.000	   2.830	   0.888	   1.070	   0.992
   1928	   2.	 115.000	  34.000	   3.714	   1.296	   1.383	   1.380
   1929	   2.	 115.000	  35.000	   3.405	   1.116	   1.045	   1.165
   1930	   3.	 101.000	  24.333	   1.286	   0.083	   0.294	   0.342
   1931	   3.	 101.000	  25.333	   3.280	   1.036	   1.367	   1.162
   1932	   3.	 101.000	  26.333	   2.994	   1.249	   1.187	   1.238
   1933	   3.	 101.000	  27.333	   2.795	   1.014	   0.952	   1.028
   1934	   3.	 101.000	  28.333	   2.512	   0.952	   1.097	   1.106
   1935	   3.	 101.000	  29.333	   2.531	   1.063	   1.107	   1.140
   1936	   3.	 101.000	  30.333	   3.134	   1.503	   1.349	   1.393
   1937	   3.	 101.000	  31.333	   2.587	   0.987	   1.023	   1.147
   1938	   3.	 101.000	  32.333	   2.457	   0.931	   0.949	   0.996
   1939	   3.	 101.000	  33.333	   2.744	   1.218	   0.786	   0.785
   1940	   3.	 101.000	  34.333	   2.692	   1.129	   0.955	   0.888
   1941	   3.	 101.000	  35.333	   2.467	   0.963	   1.045	   1.010
   1942	   3.	 101.000	  36.333	   2.344	   0.966	   1.066	   1.070
   1943	   3.	 101.000	  37.333	   2.081	   0.732	   0.626	   0.648
   1944	   3.	 101.000	  38.333	   2.704	   0.885	   1.062	   0.953
   1945	   4.	  92.000	  29.750	   3.507	   0.763	   0.779	   0.764
   1946	   4.	  92.000	  30.750	   2.948	   0.747	   0.754	   0.680
   1947	   4.	  92.000	  31.750	   3.327	   0.948	   1.207	   1.107
   1948	   4.	  92.000	  32.750	   3.506	   1.160	   1.295	   1.328
   1949	   4.	  92.000	  33.750	   3.608	   1.348	   1.253	   1.356
   1950	   5.	  85.600	  28.000	   3.240	   1.252	   1.183	   1.295
   1951	   5.	  85.600	  29.000	   2.677	   1.239	   1.057	   1.150
   1952	   5.	  85.600	  30.000	   2.809	   1.340	   1.307	   1.354
   1953	   5.	  85.600	  31.000	   2.969	   1.397	   1.295	   1.405
   1954	   5.	  85.600	  32.000	   3.031	   1.436	   1.411	   1.537
   1955	   5.	  85.600	  33.000	   2.734	   1.157	   0.958	   1.128
   1956	   5.	  85.600	  34.000	   2.355	   1.232	   1.138	   1.178
   1957	   5.	  85.600	  35.000	   2.043	   0.948	   0.903	   0.959
   1958	   6.	  80.000	  30.167	   1.342	   0.731	   0.620	   0.607
   1959	   6.	  80.000	  31.167	   1.709	   0.754	   0.808	   0.685
   1960	   6.	  80.000	  32.167	   1.895	   0.995	   0.923	   0.825
   1961	   6.	  80.000	  33.167	   1.801	   0.807	   0.943	   0.889
   1962	   7.	  75.429	  29.429	   1.932	   0.813	   0.939	   0.905
   1963	   7.	  75.429	  30.429	   1.635	   0.549	   0.712	   0.682
   1964	   7.	  75.429	  31.429	   1.684	   0.646	   0.797	   0.697
   1965	   7.	  75.429	  32.429	   1.679	   1.000	   1.201	   1.106
   1966	   8.	  71.500	  29.375	   1.733	   0.670	   0.660	   0.693
   1967	   8.	  71.500	  30.375	   2.532	   1.077	   1.245	   1.149
   1968	   8.	  71.500	  31.375	   2.348	   1.118	   1.114	   1.161
   1969	   8.	  71.500	  32.375	   2.864	   1.216	   1.234	   1.284
   1970	   8.	  71.500	  33.375	   3.014	   1.252	   1.221	   1.310
   1971	   8.	  71.500	  34.375	   2.171	   0.849	   0.695	   0.793
   1972	   8.	  71.500	  35.375	   2.329	   0.914	   1.022	   0.958
   1973	   8.	  71.500	  36.375	   1.902	   0.695	   0.761	   0.748
   1974	   8.	  71.500	  37.375	   1.899	   0.723	   0.924	   0.845
   1975	   8.	  71.500	  38.375	   2.211	   0.979	   1.074	   1.026
   1976	   8.	  71.500	  39.375	   2.288	   0.938	   0.958	   0.967
   1977	   8.	  71.500	  40.375	   0.734	   0.507	   0.492	   0.479
   1978	   8.	  71.500	  41.375	   1.198	   1.021	   1.029	   0.867
   1979	   8.	  71.500	  42.375	   1.156	   0.579	   0.564	   0.521
   1980	   8.	  71.500	  43.375	   1.940	   1.055	   1.162	   1.013
   1981	   9.	  66.889	  39.556	   2.620	   1.219	   1.154	   1.158
   1982	   9.	  66.889	  40.556	   2.761	   1.316	   1.170	   1.220
   1983	   9.	  66.889	  41.556	   2.466	   1.175	   1.065	   1.134
   1984	   9.	  66.889	  42.556	   2.236	   0.946	   0.896	   0.939
   1985	   9.	  66.889	  43.556	   2.275	   1.079	   1.133	   1.114
   1986	   9.	  66.889	  44.556	   2.921	   1.618	   1.444	   1.479
   1987	   9.	  66.889	  45.556	   2.083	   0.963	   0.773	   0.924
   1988	   9.	  66.889	  46.556	   2.019	   0.927	   0.966	   0.943
   1989	   9.	  66.889	  47.556	   1.820	   1.366	   1.267	   1.249
   1990	   9.	  66.889	  48.556	   1.993	   1.148	   1.074	   1.153
   1991	   9.	  66.889	  49.556	   0.812	   0.553	   0.496	   0.543
   1992	   9.	  66.889	  50.556	   1.192	   0.830	   1.014	   0.872
   1993	   9.	  66.889	  51.556	   2.270	   1.320	   1.353	   1.312
   1994	   9.	  66.889	  52.556	   1.760	   1.025	   0.935	   1.033
   1995	   9.	  66.889	  53.556	   1.855	   0.968	   1.003	   1.014
   1996	   9.	  66.889	  54.556	   1.521	   0.874	   0.908	   0.913
   1997	   9.	  66.889	  55.556	   1.121	   0.530	   0.706	   0.678
   1998	   9.	  66.889	  56.556	   1.922	   1.083	   1.169	   1.069
   1999	   9.	  66.889	  57.556	   1.020	   0.552	   0.609	   0.630
   2000	   9.	  66.889	  58.556	   1.840	   1.215	   1.296	   1.180
   2001	   9.	  66.889	  59.556	   2.136	   1.164	   1.060	   1.117
   2002	   9.	  66.889	  60.556	   1.908	   0.893	   0.823	   0.860
   2003	   8.	  66.125	  60.000	   1.886	   0.813	   0.880	   0.837
   2004	   8.	  66.125	  61.000	   2.568	   1.148	   1.162	   1.111
   2005	   8.	  66.125	  62.000	   1.738	   0.761	   0.806	   0.841
   2006	   8.	  66.125	  63.000	   1.748	   0.851	   0.954	   0.905
   2007	   8.	  66.125	  64.000	   2.187	   0.967	   0.967	   0.937
   2008	   8.	  66.125	  65.000	   2.384	   1.223	   1.170	   1.151
   2009	   8.	  66.125	  66.000	   2.776	   1.473	   1.357	   1.404
   2010	   1.	  30.000	  30.000	   5.441	   0.802	   0.725	   0.852
