year	num	seg	age	raw	std	res	ars
   1947	  10.	  97.400	  31.400	   0.921	   0.620	   0.571	   0.540
   1948	  10.	  97.400	  32.400	   1.330	   0.754	   0.983	   0.733
   1949	  10.	  97.400	  33.400	   1.208	   0.725	   0.821	   0.685
   1950	  10.	  97.400	  34.400	   1.559	   0.791	   0.945	   0.777
   1951	  10.	  97.400	  35.400	   1.631	   0.839	   0.960	   0.841
   1952	  10.	  97.400	  36.400	   1.697	   1.115	   1.299	   1.220
   1953	  10.	  97.400	  37.400	   1.736	   1.136	   1.096	   1.216
   1954	  10.	  97.400	  38.400	   1.552	   0.968	   0.890	   1.005
   1955	  11.	  94.091	  35.909	   1.761	   1.028	   1.072	   1.076
   1956	  11.	  94.091	  36.909	   1.854	   1.074	   1.097	   1.141
   1957	  11.	  94.091	  37.909	   1.927	   1.178	   1.054	   1.131
   1958	  11.	  94.091	  38.909	   2.006	   1.106	   1.058	   1.130
   1959	  11.	  94.091	  39.909	   1.879	   1.163	   1.004	   1.075
   1960	  11.	  94.091	  40.909	   1.661	   0.952	   0.906	   0.947
   1961	  12.	  90.500	  38.500	   2.101	   1.296	   1.315	   1.296
   1962	  12.	  90.500	  39.500	   1.794	   0.880	   0.821	   0.976
   1963	  13.	  87.538	  37.462	   1.869	   1.039	   1.047	   1.036
   1964	  14.	  84.571	  35.786	   1.865	   0.985	   0.914	   0.934
   1965	  14.	  84.571	  36.786	   1.806	   0.807	   0.872	   0.840
   1966	  14.	  84.571	  37.786	   1.629	   0.837	   0.857	   0.776
   1967	  14.	  84.571	  38.786	   1.677	   0.818	   0.941	   0.823
   1968	  15.	  81.467	  37.200	   1.510	   0.860	   0.941	   0.848
   1969	  15.	  81.467	  38.200	   1.639	   0.994	   1.059	   0.978
   1970	  15.	  81.467	  39.200	   1.602	   0.855	   0.831	   0.823
   1971	  15.	  81.467	  40.200	   1.506	   0.763	   0.821	   0.732
   1972	  15.	  81.467	  41.200	   1.436	   0.811	   0.930	   0.788
   1973	  16.	  79.125	  39.625	   1.777	   1.063	   1.148	   1.035
   1974	  16.	  79.125	  40.625	   1.755	   1.062	   1.074	   1.094
   1975	  16.	  79.125	  41.625	   1.625	   0.890	   0.865	   0.916
   1976	  16.	  79.125	  42.625	   1.616	   0.892	   0.913	   0.870
   1977	  17.	  76.765	  41.118	   1.125	   0.567	   0.647	   0.594
   1978	  17.	  76.765	  42.118	   1.599	   0.944	   1.255	   1.031
   1979	  17.	  76.765	  43.118	   1.678	   0.985	   1.083	   1.101
   1980	  17.	  76.765	  44.118	   1.891	   1.232	   1.102	   1.160
   1981	  17.	  76.765	  45.118	   1.826	   1.130	   1.044	   1.131
   1982	  17.	  76.765	  46.118	   1.829	   1.132	   1.042	   1.114
   1983	  17.	  76.765	  47.118	   1.824	   1.213	   1.115	   1.179
   1984	  17.	  76.765	  48.118	   1.791	   1.215	   1.113	   1.212
   1985	  17.	  76.765	  49.118	   1.865	   1.150	   0.966	   1.079
   1986	  17.	  76.765	  50.118	   1.705	   1.023	   0.918	   0.961
   1987	  17.	  76.765	  51.118	   1.785	   1.162	   1.175	   1.158
   1988	  17.	  76.765	  52.118	   1.809	   1.234	   1.160	   1.250
   1989	  17.	  76.765	  53.118	   1.690	   1.090	   1.078	   1.214
   1990	  17.	  76.765	  54.118	   1.631	   1.056	   1.004	   1.119
   1991	  17.	  76.765	  55.118	   1.140	   0.611	   0.601	   0.675
   1992	  17.	  76.765	  56.118	   1.286	   0.710	   1.055	   0.878
   1993	  17.	  76.765	  57.118	   1.485	   0.886	   1.120	   1.056
   1994	  17.	  76.765	  58.118	   1.487	   0.919	   0.889	   0.921
   1995	  17.	  76.765	  59.118	   1.493	   0.989	   1.040	   0.999
   1996	  17.	  76.765	  60.118	   1.475	   1.050	   1.049	   1.049
   1997	  17.	  76.765	  61.118	   1.476	   1.133	   1.080	   1.109
   1998	  17.	  76.765	  62.118	   1.460	   1.112	   1.074	   1.135
   1999	  17.	  76.765	  63.118	   1.551	   1.066	   0.939	   1.011
   2000	  17.	  76.765	  64.118	   1.292	   0.713	   0.696	   0.710
   2001	  17.	  76.765	  65.118	   1.367	   0.891	   1.073	   0.916
   2002	  17.	  76.765	  66.118	   1.322	   0.889	   0.955	   0.912
   2003	  17.	  76.765	  67.118	   1.322	   0.937	   1.010	   0.964
   2004	  17.	  76.765	  68.118	   1.434	   1.176	   1.170	   1.154
   2005	  16.	  73.187	  65.000	   1.353	   1.154	   1.017	   1.100
   2006	  14.	  73.643	  65.286	   1.478	   1.152	   1.048	   1.103
   2007	  14.	  73.643	  66.286	   1.517	   1.204	   1.141	   1.201
   2008	  14.	  73.643	  67.286	   1.370	   0.957	   0.867	   0.974
   2009	  14.	  73.643	  68.286	   1.360	   1.090	   1.093	   1.081
   2010	  13.	  75.769	  71.000	   1.343	   1.016	   0.973	   1.017
   2011	  13.	  75.769	  72.000	   1.363	   0.968	   0.937	   0.948
   2012	  12.	  77.833	  74.750	   1.107	   0.879	   0.876	   0.850
   2013	  12.	  77.833	  75.750	   1.201	   0.931	   0.994	   0.915
   2014	  12.	  77.833	  76.750	   1.195	   0.951	   0.976	   0.931
   2015	   9.	  76.000	  75.556	   1.253	   0.927	   0.931	   0.896
   2016	   4.	  74.000	  74.000	   0.441	   0.565	   0.627	   0.588
