year	num	seg	age	raw	std	res	ars
   1955	  20.	  84.050	  29.650	   1.943	   0.835	   0.928	   0.849
   1956	  20.	  84.050	  30.650	   2.232	   0.992	   1.067	   1.008
   1957	  20.	  84.050	  31.650	   2.549	   1.107	   1.127	   1.135
   1958	  21.	  82.524	  31.143	   2.909	   1.277	   1.213	   1.274
   1959	  21.	  82.524	  32.143	   2.616	   1.006	   0.917	   1.031
   1960	  22.	  81.045	  31.682	   2.772	   1.030	   1.034	   1.051
   1961	  22.	  81.045	  32.682	   2.984	   1.111	   1.071	   1.096
   1962	  22.	  81.045	  33.682	   2.875	   1.050	   1.012	   1.054
   1963	  22.	  81.045	  34.682	   2.874	   1.079	   1.052	   1.077
   1964	  22.	  81.045	  35.682	   2.740	   1.007	   0.960	   0.995
   1965	  22.	  81.045	  36.682	   2.594	   0.968	   0.989	   0.990
   1966	  22.	  81.045	  37.682	   2.342	   0.899	   0.864	   0.864
   1967	  22.	  81.045	  38.682	   2.394	   0.942	   0.981	   0.928
   1968	  22.	  81.045	  39.682	   3.001	   1.204	   1.245	   1.221
   1969	  22.	  81.045	  40.682	   2.749	   1.130	   1.042	   1.136
   1970	  22.	  81.045	  41.682	   2.879	   1.242	   1.192	   1.254
   1971	  22.	  81.045	  42.682	   2.295	   0.952	   0.909	   1.016
   1972	  22.	  81.045	  43.682	   2.144	   0.920	   0.919	   0.929
   1973	  22.	  81.045	  44.682	   1.743	   0.804	   0.818	   0.793
   1974	  22.	  81.045	  45.682	   1.485	   0.794	   0.878	   0.797
   1975	  22.	  81.045	  46.682	   2.058	   0.925	   1.038	   0.958
   1976	  22.	  81.045	  47.682	   2.038	   0.959	   1.004	   0.990
   1977	  22.	  81.045	  48.682	   1.492	   0.748	   0.752	   0.753
   1978	  22.	  81.045	  49.682	   1.933	   0.952	   1.080	   0.981
   1979	  22.	  81.045	  50.682	   1.803	   0.891	   0.937	   0.933
   1980	  22.	  81.045	  51.682	   1.619	   0.767	   0.769	   0.747
   1981	  22.	  81.045	  52.682	   1.865	   0.877	   0.961	   0.860
   1982	  22.	  81.045	  53.682	   2.131	   1.082	   1.103	   1.049
   1983	  22.	  81.045	  54.682	   2.131	   1.043	   1.034	   1.058
   1984	  22.	  81.045	  55.682	   1.993	   0.953	   0.957	   0.984
   1985	  22.	  81.045	  56.682	   1.883	   0.999	   0.986	   0.983
   1986	  22.	  81.045	  57.682	   2.283	   1.285	   1.137	   1.134
   1987	  22.	  81.045	  58.682	   2.144	   1.104	   1.020	   1.078
   1988	  22.	  81.045	  59.682	   1.690	   0.901	   0.888	   0.923
   1989	  22.	  81.045	  60.682	   1.858	   1.031	   1.062	   1.034
   1990	  22.	  81.045	  61.682	   2.159	   1.221	   1.205	   1.225
   1991	  22.	  81.045	  62.682	   1.602	   0.844	   0.863	   0.957
   1992	  22.	  81.045	  63.682	   1.826	   1.007	   1.040	   1.026
   1993	  22.	  81.045	  64.682	   1.937	   1.084	   1.106	   1.121
   1994	  22.	  81.045	  65.682	   1.815	   1.068	   1.025	   1.078
   1995	  22.	  81.045	  66.682	   1.793	   1.032	   1.002	   1.037
   1996	  22.	  81.045	  67.682	   1.717	   0.946	   0.968	   0.987
   1997	  22.	  81.045	  68.682	   1.435	   0.791	   0.814	   0.813
   1998	  22.	  81.045	  69.682	   1.728	   0.976	   1.092	   1.018
   1999	  22.	  81.045	  70.682	   1.446	   0.882	   0.868	   0.879
   2000	  22.	  81.045	  71.682	   1.443	   0.868	   0.907	   0.861
   2001	  22.	  81.045	  72.682	   1.930	   1.155	   1.203	   1.151
   2002	  22.	  81.045	  73.682	   1.972	   1.153	   1.109	   1.175
   2003	  22.	  81.045	  74.682	   1.873	   1.124	   1.067	   1.143
   2004	  22.	  81.045	  75.682	   1.799	   0.951	   0.950	   1.012
   2005	  21.	  82.048	  77.429	   1.835	   1.049	   1.064	   1.072
   2006	  21.	  82.048	  78.429	   1.630	   0.915	   0.914	   0.946
   2007	  20.	  82.000	  79.200	   1.301	   0.935	   0.971	   0.953
   2008	  20.	  82.000	  80.200	   1.374	   0.989	   1.025	   1.009
   2009	  19.	  83.211	  82.316	   1.415	   1.057	   1.085	   1.092
   2010	   3.	  97.333	  92.667	   1.119	   1.049	   0.985	   1.026
   2011	   3.	  97.333	  93.667	   0.469	   0.920	   0.888	   0.902
   2012	   3.	  97.333	  94.667	   0.431	   0.848	   0.892	   0.855
   2013	   3.	  97.333	  95.667	   0.733	   0.995	   1.059	   1.003
   2014	   2.	 110.500	 109.000	   0.665	   0.807	   0.837	   0.842
   2015	   2.	 110.500	 110.000	   0.375	   0.742	   0.724	   0.666
   2016	   1.	  98.000	  98.000	   0.431	   0.904	   0.957	   0.823
