year	num	seg	age	raw	std	res	ars
   1935	   8.	  89.750	  16.875	   1.806	   0.908	   0.970	   0.915
   1936	   9.	  87.222	  16.000	   1.924	   1.065	   1.059	   1.033
   1937	   9.	  87.222	  17.000	   1.721	   1.002	   1.002	   1.014
   1938	   9.	  87.222	  18.000	   1.866	   1.075	   1.121	   1.127
   1939	   9.	  87.222	  19.000	   1.662	   0.946	   0.935	   0.979
   1940	  11.	  84.091	  16.545	   1.699	   0.948	   0.935	   0.929
   1941	  11.	  84.091	  17.545	   1.843	   1.045	   1.053	   1.031
   1942	  12.	  82.750	  17.083	   1.893	   1.119	   1.095	   1.107
   1943	  12.	  82.750	  18.083	   1.506	   0.772	   0.753	   0.790
   1944	  14.	  80.214	  16.500	   1.439	   0.756	   0.778	   0.710
   1945	  14.	  80.214	  17.500	   1.994	   1.247	   1.276	   1.181
   1946	  15.	  78.867	  17.333	   1.822	   1.237	   1.180	   1.242
   1947	  15.	  78.867	  18.333	   1.759	   0.986	   0.943	   1.025
   1948	  17.	  76.824	  17.176	   1.540	   1.009	   1.059	   1.069
   1949	  17.	  76.824	  18.176	   1.616	   1.082	   1.089	   1.114
   1950	  20.	  74.250	  16.450	   1.635	   1.182	   1.135	   1.174
   1951	  23.	  72.261	  15.304	   1.467	   0.937	   0.944	   1.004
   1952	  25.	  71.040	  15.080	   1.232	   0.780	   0.792	   0.795
   1953	  27.	  70.000	  14.963	   1.236	   0.866	   0.889	   0.823
   1954	  34.	  66.882	  12.882	   1.320	   0.886	   0.919	   0.861
   1955	  37.	  65.919	  12.838	   1.356	   0.907	   0.933	   0.889
   1956	  38.	  65.605	  13.500	   1.541	   1.065	   1.104	   1.068
   1957	  38.	  65.605	  14.500	   1.532	   1.045	   1.007	   1.032
   1958	  41.	  64.561	  14.439	   1.656	   1.276	   1.209	   1.222
   1959	  44.	  63.636	  14.455	   1.432	   0.978	   0.885	   0.960
   1960	  47.	  62.702	  14.532	   1.662	   1.153	   1.113	   1.101
   1961	  49.	  61.959	  14.939	   1.537	   1.078	   1.041	   1.077
   1962	  52.	  61.154	  15.077	   1.371	   0.920	   0.887	   0.914
   1963	  55.	  60.382	  15.255	   1.414	   0.953	   0.984	   0.957
   1964	  59.	  59.407	  15.220	   1.136	   0.722	   0.746	   0.733
   1965	  59.	  59.407	  16.220	   1.254	   0.863	   0.936	   0.849
   1966	  60.	  59.150	  16.950	   1.011	   0.611	   0.650	   0.601
   1967	  62.	  58.629	  17.403	   1.547	   1.013	   1.113	   0.982
   1968	  64.	  58.109	  17.859	   1.726	   1.113	   1.126	   1.121
   1969	  67.	  57.343	  18.060	   1.917	   1.211	   1.223	   1.265
   1970	  68.	  57.088	  18.794	   1.612	   0.991	   0.933	   1.023
   1971	  71.	  56.296	  19.000	   1.638	   0.959	   0.959	   0.968
   1972	  71.	  56.296	  20.000	   1.752	   1.032	   1.030	   1.021
   1973	  72.	  56.028	  20.722	   1.622	   0.940	   0.938	   0.946
   1974	  74.	  55.473	  21.162	   1.515	   0.843	   0.858	   0.842
   1975	  76.	  54.882	  21.605	   1.430	   0.772	   0.814	   0.763
   1976	  76.	  54.882	  22.605	   1.739	   0.988	   1.065	   0.988
   1977	  78.	  54.295	  23.026	   1.526	   0.880	   0.896	   0.893
   1978	  78.	  54.295	  24.026	   1.735	   0.989	   1.027	   0.994
   1979	  80.	  53.700	  24.425	   1.562	   0.843	   0.852	   0.852
   1980	  80.	  53.700	  25.425	   2.525	   1.425	   1.488	   1.440
   1981	  80.	  53.700	  26.425	   2.348	   1.294	   1.204	   1.353
   1982	  80.	  53.700	  27.425	   2.308	   1.279	   1.192	   1.311
   1983	  81.	  53.370	  28.086	   2.029	   1.065	   0.979	   1.084
   1984	  81.	  53.370	  29.086	   1.992	   1.055	   1.018	   1.047
   1985	  81.	  53.370	  30.086	   1.981	   1.029	   1.013	   1.031
   1986	  81.	  53.370	  31.086	   2.013	   1.014	   1.008	   1.020
   1987	  81.	  53.370	  32.086	   1.767	   0.915	   0.902	   0.910
   1988	  81.	  53.370	  33.086	   1.817	   0.918	   0.944	   0.916
   1989	  81.	  53.370	  34.086	   1.665	   0.800	   0.827	   0.800
   1990	  81.	  53.370	  35.086	   1.875	   0.964	   1.028	   0.963
   1991	  81.	  53.370	  36.086	   1.497	   0.683	   0.684	   0.674
   1992	  81.	  53.370	  37.086	   1.863	   0.937	   1.019	   0.912
   1993	  81.	  53.370	  38.086	   2.075	   1.059	   1.112	   1.084
   1994	  81.	  53.370	  39.086	   2.103	   1.102	   1.095	   1.125
   1995	  81.	  53.370	  40.086	   1.785	   0.858	   0.837	   0.880
   1996	  81.	  53.370	  41.086	   2.074	   1.069	   1.100	   1.061
   1997	  81.	  53.370	  42.086	   2.078	   1.056	   1.055	   1.077
   1998	  81.	  53.370	  43.086	   1.908	   0.902	   0.896	   0.923
   1999	  81.	  53.370	  44.086	   1.576	   0.653	   0.694	   0.670
   2000	  81.	  53.370	  45.086	   2.323	   1.241	   1.290	   1.182
   2001	  80.	  53.537	  46.150	   2.215	   1.124	   1.085	   1.147
   2002	  79.	  53.608	  47.127	   2.007	   0.950	   0.920	   0.971
   2003	  78.	  53.436	  47.872	   2.269	   1.124	   1.106	   1.098
   2004	  78.	  53.436	  48.872	   2.015	   0.896	   0.889	   0.923
   2005	  77.	  52.597	  48.974	   2.089	   0.919	   0.944	   0.920
   2006	  75.	  52.787	  50.067	   2.043	   0.911	   0.959	   0.934
   2007	  73.	  52.411	  50.616	   2.200	   1.113	   1.094	   1.074
   2008	  68.	  52.765	  51.838	   2.165	   0.935	   0.929	   0.956
   2009	  63.	  52.317	  52.317	   2.382	   1.207	   1.176	   1.163
