 num = number of series             ident = series identification
 ify = first year of time series      ily = last year of time series
 yfp = years from pith for rcs        itn = transform (>3 = power*1000)
 idt = series detrending options      ips = series ar model order options
 isb = stabilize variance options     icu = use (1) or do not use (0)
 ics = save (1) or do not save (0)    cpa = common period analysis series
                   -- do not delete these lines --
 num  ident      ify   ily   yfp   itn   idt   ips   isb   icu   ics   cpa
  76  200188A   1990  2017     0     4   -67     0     0     1     1     0
  77  80248     1940  2009     0     4   -67     0     0     1     1    75
  78  192129    1971  2009     0     4   -67     0     0     1     1     0
  79  92389     1928  2009     0     4   -67     0     0     1     1    77
  80  90369     1954  2009     0     4   -67     0     0     1     1     0
  81  110952    1931  2009     0     4   -67     0     0     1     1    27
  82  192128    1965  2009     0     4   -67     0     0     1     1     0
  83  120924    1938  2009     0     4   -67     0     0     1     1    79
  84  12366     1981  2009     0     4   -67     0     0     1     1     0
  85  82317     1922  2009     0     4   -67     0     0     1     1    81
  86  50281     1955  2009     0     4   -67     0     0     1     1     0
  87  22603     1962  2009     0     4   -67     0     0     1     1     0
  88  100997    1954  2009     0     4   -67     0     0     1     1     0
  89  190497    1950  2010     0     4   -67     0     0     1     1    85
  90  131047    1950  2009     0     4   -67     0     0     1     1    86
  91  91491     1928  2009     0     4   -67     0     0     1     1    87
  92  60125     1929  2009     0     4   -67     0     0     1     1    88
  93  111033    1915  1996     0     4   -67     0     0     1     1     0
  94  52388     1950  2009     0     4   -67     0     0     1     1    89
  95  80746     1953  2000     0     4   -67     0     0     1     1     0
  96  82368     1870  2009     0     4   -67     0     0     1     1    91
  97  130579    1924  2009     0     4   -67     0     0     1     1    92
  98  92486A    1921  2009     0     4   -67     0     0     1     1    20
  99  121423A   1935  2008     0     4   -67     0     0     1     1    93
 100  52237A    1937  2014     0     4   -67     0     0     1     1    94
 101  70469A    1953  2007     0     4   -67     0     0     1     1     0
 102  80641A    1937  2016     0     4   -67     0     0     1     1    96
 103  90607A    1919  2008     0     4   -67     0     0     1     1    97
 104  110899A   1933  2017     0     4   -67     0     0     1     1    98
 105  112421A   1950  2010     0     4   -67     0     0     1     1    99
 106  140280A   1924  2016     0     4     6     0     0     1     1   100
 107  171403A   1950  2014     0     4   -67     0     0     1     1   101
 108  052246A   1945  2010     0     4   -67     0     0     1     1   102
 109  82239A    1930  2010     0     4   -67     0     0     1     1   103
 110  82381A    1942  2013     0     4   -67     0     0     1     1   104
 111  110902r   1924  2011     0     4   -67     0     0     1     1   105
