year	num	seg	age	raw	std	res	ars
   1929	   8.	  99.000	  13.625	   3.743	   0.959	   0.911	   0.995
   1930	   9.	  97.333	  13.111	   2.773	   0.669	   0.657	   0.692
   1931	   9.	  97.333	  14.111	   3.199	   0.738	   0.903	   0.750
   1932	   9.	  97.333	  15.111	   2.944	   0.690	   0.750	   0.662
   1933	   9.	  97.333	  16.111	   3.410	   0.913	   1.061	   0.868
   1934	   9.	  97.333	  17.111	   3.358	   0.874	   0.938	   0.871
   1935	   9.	  97.333	  18.111	   3.427	   0.931	   1.006	   0.938
   1936	   9.	  97.333	  19.111	   3.678	   1.010	   1.046	   1.014
   1937	   9.	  97.333	  20.111	   3.882	   1.129	   1.117	   1.131
   1938	   9.	  97.333	  21.111	   4.074	   1.253	   1.178	   1.265
   1939	   9.	  97.333	  22.111	   3.734	   1.045	   0.877	   0.993
   1940	   9.	  97.333	  23.111	   3.946	   1.227	   1.182	   1.194
   1941	   9.	  97.333	  24.111	   3.817	   1.129	   1.030	   1.125
   1942	   9.	  97.333	  25.111	   3.808	   1.100	   1.073	   1.140
   1943	  10.	  94.700	  23.600	   3.150	   0.965	   0.912	   0.975
   1944	  10.	  94.700	  24.600	   3.330	   0.971	   1.020	   1.006
   1945	  10.	  94.700	  25.600	   3.607	   1.158	   1.150	   1.164
   1946	  11.	  92.545	  24.273	   3.135	   1.038	   0.982	   1.058
   1947	  11.	  92.545	  25.273	   3.095	   0.909	   0.933	   0.958
   1948	  11.	  92.545	  26.273	   3.296	   1.035	   1.034	   1.012
   1949	  11.	  92.545	  27.273	   3.391	   1.080	   1.061	   1.068
   1950	  11.	  92.545	  28.273	   3.193	   1.045	   1.023	   1.056
   1951	  11.	  92.545	  29.273	   3.224	   1.146	   1.141	   1.181
   1952	  11.	  92.545	  30.273	   2.838	   0.883	   0.863	   0.943
   1953	  11.	  92.545	  31.273	   3.036	   0.967	   1.052	   1.022
   1954	  11.	  92.545	  32.273	   2.815	   0.914	   0.926	   0.934
   1955	  11.	  92.545	  33.273	   2.868	   0.986	   1.053	   1.019
   1956	  11.	  92.545	  34.273	   3.094	   1.134	   1.121	   1.138
   1957	  11.	  92.545	  35.273	   3.257	   1.176	   1.074	   1.147
   1958	  11.	  92.545	  36.273	   3.568	   1.329	   1.212	   1.315
   1959	  11.	  92.545	  37.273	   2.806	   0.951	   0.786	   0.923
   1960	  11.	  92.545	  38.273	   2.913	   0.918	   1.034	   0.993
   1961	  11.	  92.545	  39.273	   3.007	   1.094	   1.074	   1.073
   1962	  11.	  92.545	  40.273	   2.835	   1.014	   0.990	   1.023
   1963	  11.	  92.545	  41.273	   2.888	   1.000	   1.022	   1.033
   1964	  11.	  92.545	  42.273	   2.724	   0.953	   0.961	   0.974
   1965	  11.	  92.545	  43.273	   2.534	   0.836	   0.830	   0.824
   1966	  11.	  92.545	  44.273	   2.291	   0.776	   0.795	   0.728
   1967	  11.	  92.545	  45.273	   2.425	   0.856	   0.965	   0.822
   1968	  12.	  88.833	  42.500	   3.207	   1.217	   1.305	   1.233
   1969	  12.	  88.833	  43.500	   3.000	   1.107	   1.012	   1.124
   1970	  12.	  88.833	  44.500	   3.090	   1.237	   1.201	   1.289
   1971	  12.	  88.833	  45.500	   2.471	   0.916	   0.813	   0.939
   1972	  12.	  88.833	  46.500	   2.220	   0.781	   0.846	   0.822
   1973	  12.	  88.833	  47.500	   1.946	   0.684	   0.766	   0.706
   1974	  12.	  88.833	  48.500	   2.211	   0.797	   0.965	   0.810
   1975	  12.	  88.833	  49.500	   2.630	   1.009	   1.126	   1.025
   1976	  12.	  88.833	  50.500	   2.651	   1.029	   1.010	   1.021
   1977	  12.	  88.833	  51.500	   2.119	   0.784	   0.774	   0.795
   1978	  12.	  88.833	  52.500	   2.640	   1.039	   1.161	   1.052
   1979	  12.	  88.833	  53.500	   2.533	   0.959	   0.968	   0.991
   1980	  12.	  88.833	  54.500	   1.982	   0.791	   0.829	   0.830
   1981	  12.	  88.833	  55.500	   2.160	   0.853	   0.982	   0.893
   1982	  12.	  88.833	  56.500	   2.301	   0.977	   1.068	   1.012
   1983	  12.	  88.833	  57.500	   2.355	   0.957	   0.974	   0.978
   1984	  12.	  88.833	  58.500	   2.271	   0.925	   0.948	   0.935
   1985	  12.	  88.833	  59.500	   2.110	   0.883	   0.890	   0.860
   1986	  12.	  88.833	  60.500	   2.613	   1.098	   1.153	   1.084
   1987	  12.	  88.833	  61.500	   2.399	   1.029	   0.967	   1.005
   1988	  12.	  88.833	  62.500	   2.340	   0.979	   0.946	   0.946
   1989	  12.	  88.833	  63.500	   2.466	   1.064	   1.104	   1.079
   1990	  12.	  88.833	  64.500	   2.648	   1.146	   1.152	   1.207
   1991	  12.	  88.833	  65.500	   2.104	   0.901	   0.822	   0.915
   1992	  12.	  88.833	  66.500	   2.379	   1.038	   1.093	   1.050
   1993	  12.	  88.833	  67.500	   2.414	   1.096	   1.076	   1.104
   1994	  12.	  88.833	  68.500	   2.386	   1.063	   1.027	   1.078
   1995	  12.	  88.833	  69.500	   2.365	   1.090	   1.081	   1.125
   1996	  12.	  88.833	  70.500	   2.250	   1.063	   0.996	   1.055
   1997	  12.	  88.833	  71.500	   1.644	   0.855	   0.848	   0.875
   1998	  12.	  88.833	  72.500	   2.195	   0.987	   1.108	   1.043
   1999	  12.	  88.833	  73.500	   1.959	   0.898	   0.893	   0.913
   2000	  12.	  88.833	  74.500	   1.950	   0.929	   0.974	   0.928
   2001	  12.	  88.833	  75.500	   2.378	   1.129	   1.169	   1.141
   2002	  12.	  88.833	  76.500	   2.168	   1.126	   1.017	   1.085
   2003	  12.	  88.833	  77.500	   2.115	   1.087	   1.034	   1.076
   2004	  12.	  88.833	  78.500	   2.019	   1.073	   1.027	   1.064
   2005	  12.	  88.833	  79.500	   2.202	   1.175	   1.156	   1.203
   2006	  12.	  88.833	  80.500	   1.967	   1.081	   1.004	   1.101
   2007	  11.	  89.364	  81.273	   1.751	   1.051	   1.027	   1.076
   2008	  11.	  89.364	  82.273	   1.852	   1.131	   1.094	   1.138
   2009	  11.	  89.364	  83.273	   1.868	   1.186	   1.125	   1.206
   2010	  11.	  89.364	  84.273	   1.727	   1.099	   1.007	   1.105
   2011	  11.	  89.364	  85.273	   1.577	   1.075	   1.034	   1.087
   2012	  11.	  89.364	  86.273	   1.133	   0.858	   0.817	   0.861
   2013	  11.	  89.364	  87.273	   0.891	   0.796	   0.846	   0.787
   2014	   9.	  92.000	  90.444	   0.871	   0.692	   0.813	   0.726
   2015	   8.	  92.125	  91.375	   0.696	   0.665	   0.805	   0.691
   2016	   4.	  96.000	  95.500	   0.650	   0.898	   0.961	   0.797
   2017	   2.	 107.500	 107.500	   0.390	   0.755	   0.768	   0.696
