year	num	seg	age	raw	std	res	ars
   2000	  16.	  75.062	  62.562	   1.227	   0.722	   0.700	   0.723
   2001	  16.	  75.062	  63.563	   1.304	   0.920	   1.093	   0.943
   2002	  16.	  75.062	  64.562	   1.287	   0.869	   0.933	   0.904
   2003	  16.	  75.062	  65.563	   1.321	   0.900	   0.982	   0.932
   2004	  16.	  75.062	  66.563	   1.432	   1.167	   1.178	   1.145
   2005	  15.	  71.133	  63.067	   1.316	   1.164	   1.024	   1.102
   2006	  13.	  71.308	  63.000	   1.380	   1.192	   1.058	   1.114
   2007	  13.	  71.308	  64.000	   1.438	   1.215	   1.101	   1.164
   2008	  13.	  71.308	  65.000	   1.256	   0.955	   0.862	   0.948
   2009	  13.	  71.308	  66.000	   1.307	   1.080	   1.086	   1.059
   2010	  12.	  73.417	  68.667	   1.206	   1.001	   0.961	   0.993
   2011	  12.	  73.417	  69.667	   1.215	   0.984	   0.945	   0.942
   2012	  11.	  75.455	  72.364	   0.995	   0.867	   0.858	   0.830
   2013	  11.	  75.455	  73.364	   1.040	   0.933	   1.002	   0.911
   2014	  11.	  75.455	  74.364	   1.063	   0.980	   0.992	   0.945
   2015	   8.	  72.500	  72.000	   1.351	   0.963	   0.940	   0.912
   2016	   4.	  74.000	  74.000	   0.441	   0.536	   0.633	   0.605
