year	num	seg	age	raw	std	res	ars
   2005	  19.	  63.684	  59.737	   1.339	   1.141	   1.083	   1.105
   2006	  18.	  63.833	  60.667	   1.011	   0.943	   0.847	   0.901
   2007	  17.	  64.000	  61.647	   1.062	   0.934	   0.998	   0.943
   2008	  16.	  63.750	  62.250	   0.993	   0.906	   0.965	   0.934
   2009	  16.	  63.750	  63.250	   1.131	   1.031	   1.075	   1.039
   2010	   2.	  61.500	  58.500	   0.648	   0.751	   0.963	   0.982
   2011	   1.	  70.000	  65.000	   0.196	   0.655	   0.950	   0.938
   2012	   1.	  70.000	  66.000	   0.296	   0.741	   0.978	   0.943
   2013	   1.	  70.000	  67.000	   0.248	   0.690	   0.871	   0.841
   2014	   1.	  70.000	  68.000	   0.971	   1.347	   1.490	   1.422
   2015	   1.	  70.000	  69.000	   1.075	   1.433	   1.133	   1.360
   2016	   1.	  70.000	  70.000	   1.170	   1.511	   1.198	   1.396
