year	num	seg	age	raw	std	res	ars
   1951	  23.	  72.261	  15.304	   1.467	   0.946	   0.946	   0.992
   1952	  25.	  71.040	  15.080	   1.232	   0.785	   0.796	   0.795
   1953	  27.	  70.000	  14.963	   1.236	   0.861	   0.896	   0.842
   1954	  34.	  66.882	  12.882	   1.320	   0.893	   0.925	   0.884
   1955	  37.	  65.919	  12.838	   1.356	   0.914	   0.932	   0.902
   1956	  38.	  65.605	  13.500	   1.541	   1.070	   1.102	   1.077
   1957	  38.	  65.605	  14.500	   1.532	   1.045	   1.009	   1.031
   1958	  41.	  64.561	  14.439	   1.656	   1.286	   1.216	   1.226
   1959	  44.	  63.636	  14.455	   1.432	   0.978	   0.894	   0.956
   1960	  47.	  62.702	  14.532	   1.662	   1.172	   1.131	   1.121
   1961	  49.	  61.959	  14.939	   1.537	   1.102	   1.065	   1.098
   1962	  52.	  61.154	  15.077	   1.371	   0.943	   0.908	   0.936
   1963	  55.	  60.382	  15.255	   1.414	   0.973	   0.992	   0.976
   1964	  59.	  59.407	  15.220	   1.136	   0.737	   0.756	   0.751
   1965	  59.	  59.407	  16.220	   1.254	   0.879	   0.933	   0.867
   1966	  60.	  59.150	  16.950	   1.011	   0.614	   0.651	   0.617
   1967	  62.	  58.629	  17.403	   1.547	   1.023	   1.107	   1.005
   1968	  64.	  58.109	  17.859	   1.726	   1.123	   1.127	   1.129
   1969	  67.	  57.343	  18.060	   1.917	   1.225	   1.235	   1.271
   1970	  68.	  57.088	  18.794	   1.612	   0.995	   0.949	   1.023
   1971	  71.	  56.296	  19.000	   1.638	   0.960	   0.960	   0.968
   1972	  71.	  56.296	  20.000	   1.752	   1.027	   1.025	   1.018
   1973	  72.	  56.028	  20.722	   1.622	   0.936	   0.938	   0.944
   1974	  74.	  55.473	  21.162	   1.515	   0.843	   0.855	   0.842
   1975	  76.	  54.882	  21.605	   1.430	   0.761	   0.799	   0.758
   1976	  76.	  54.882	  22.605	   1.739	   0.973	   1.040	   0.977
   1977	  78.	  54.295	  23.026	   1.526	   0.862	   0.879	   0.874
   1978	  78.	  54.295	  24.026	   1.735	   0.967	   1.005	   0.972
   1979	  80.	  53.700	  24.425	   1.562	   0.812	   0.821	   0.815
   1980	  80.	  53.700	  25.425	   2.525	   1.413	   1.461	   1.413
   1981	  80.	  53.700	  26.425	   2.348	   1.270	   1.210	   1.322
   1982	  80.	  53.700	  27.425	   2.308	   1.264	   1.203	   1.290
   1983	  81.	  53.370	  28.086	   2.029	   1.041	   0.979	   1.058
   1984	  81.	  53.370	  29.086	   1.992	   1.043	   1.015	   1.032
   1985	  81.	  53.370	  30.086	   1.981	   1.018	   1.008	   1.018
   1986	  81.	  53.370	  31.086	   2.013	   1.013	   1.009	   1.015
   1987	  81.	  53.370	  32.086	   1.767	   0.916	   0.906	   0.911
   1988	  81.	  53.370	  33.086	   1.817	   0.915	   0.938	   0.916
   1989	  81.	  53.370	  34.086	   1.665	   0.798	   0.821	   0.799
   1990	  81.	  53.370	  35.086	   1.875	   0.969	   1.018	   0.965
   1991	  81.	  53.370	  36.086	   1.497	   0.685	   0.697	   0.689
   1992	  81.	  53.370	  37.086	   1.863	   0.949	   1.009	   0.927
   1993	  81.	  53.370	  38.086	   2.075	   1.078	   1.116	   1.097
   1994	  81.	  53.370	  39.086	   2.103	   1.125	   1.115	   1.143
   1995	  81.	  53.370	  40.086	   1.785	   0.864	   0.852	   0.892
   1996	  81.	  53.370	  41.086	   2.074	   1.082	   1.110	   1.082
   1997	  81.	  53.370	  42.086	   2.078	   1.065	   1.064	   1.087
   1998	  81.	  53.370	  43.086	   1.908	   0.911	   0.901	   0.926
   1999	  81.	  53.370	  44.086	   1.576	   0.651	   0.684	   0.665
   2000	  81.	  53.370	  45.086	   2.323	   1.256	   1.278	   1.189
   2001	  80.	  53.537	  46.150	   2.215	   1.131	   1.101	   1.153
   2002	  79.	  53.608	  47.127	   2.007	   0.964	   0.945	   0.987
   2003	  78.	  53.436	  47.872	   2.269	   1.126	   1.107	   1.105
   2004	  78.	  53.436	  48.872	   2.015	   0.891	   0.890	   0.920
   2005	  77.	  52.597	  48.974	   2.089	   0.918	   0.943	   0.923
   2006	  75.	  52.787	  50.067	   2.043	   0.907	   0.957	   0.937
   2007	  73.	  52.411	  50.616	   2.200	   1.093	   1.095	   1.079
   2008	  68.	  52.765	  51.838	   2.165	   0.917	   0.918	   0.941
   2009	  63.	  52.317	  52.317	   2.382	   1.190	   1.166	   1.152
