year	num	seg	age	raw	std	res	ars
   1927	   6.	 103.167	  21.833	   3.778	   1.537	   1.176	   1.423
   1928	   7.	 100.143	  19.714	   3.221	   1.322	   0.983	   1.270
   1929	   7.	 100.143	  20.714	   3.500	   1.359	   1.092	   1.315
   1930	   7.	 100.143	  21.714	   2.913	   1.005	   0.789	   0.997
   1931	   7.	 100.143	  22.714	   3.434	   1.276	   1.147	   1.220
   1932	   7.	 100.143	  23.714	   2.955	   0.834	   0.892	   0.994
   1933	   7.	 100.143	  24.714	   2.866	   0.999	   0.902	   0.952
   1934	   7.	 100.143	  25.714	   2.180	   0.855	   0.867	   0.846
   1935	   7.	 100.143	  26.714	   2.562	   0.831	   0.843	   0.765
   1936	   7.	 100.143	  27.714	   2.800	   1.020	   1.131	   0.990
   1937	   7.	 100.143	  28.714	   2.788	   1.022	   1.006	   0.949
   1938	   7.	 100.143	  29.714	   2.485	   1.095	   1.054	   1.031
   1939	   7.	 100.143	  30.714	   1.985	   0.949	   0.896	   0.900
   1940	   7.	 100.143	  31.714	   2.784	   0.992	   1.008	   0.972
   1941	   7.	 100.143	  32.714	   3.024	   1.125	   1.106	   1.072
   1942	   7.	 100.143	  33.714	   2.785	   1.012	   0.959	   0.987
   1943	   8.	  95.875	  30.500	   2.642	   0.888	   0.904	   0.917
   1944	   8.	  95.875	  31.500	   2.447	   0.847	   0.907	   0.868
   1945	   8.	  95.875	  32.500	   2.855	   1.023	   1.109	   1.032
   1946	   8.	  95.875	  33.500	   2.546	   0.839	   0.896	   0.882
   1947	   8.	  95.875	  34.500	   2.301	   0.826	   0.924	   0.880
   1948	   8.	  95.875	  35.500	   2.928	   1.034	   1.151	   1.071
   1949	   8.	  95.875	  36.500	   2.663	   0.889	   0.942	   0.949
   1950	   8.	  95.875	  37.500	   2.859	   0.937	   1.004	   0.999
   1951	   8.	  95.875	  38.500	   2.765	   0.926	   1.017	   1.007
   1952	   8.	  95.875	  39.500	   2.362	   0.775	   0.845	   0.850
   1953	   8.	  95.875	  40.500	   2.268	   0.756	   0.910	   0.846
   1954	   8.	  95.875	  41.500	   2.670	   0.947	   1.119	   1.017
   1955	   8.	  95.875	  42.500	   2.818	   1.034	   1.088	   1.062
   1956	   8.	  95.875	  43.500	   3.221	   1.218	   1.177	   1.211
   1957	   8.	  95.875	  44.500	   2.861	   1.074	   0.975	   1.088
   1958	   8.	  95.875	  45.500	   3.490	   1.383	   1.243	   1.335
   1959	   8.	  95.875	  46.500	   2.747	   1.025	   0.882	   1.057
   1960	   8.	  95.875	  47.500	   3.023	   1.209	   1.111	   1.216
   1961	   8.	  95.875	  48.500	   2.957	   1.134	   1.061	   1.175
   1962	   8.	  95.875	  49.500	   2.353	   0.887	   0.823	   0.955
   1963	   8.	  95.875	  50.500	   2.557	   0.950	   1.003	   1.025
   1964	   8.	  95.875	  51.500	   2.147	   0.763	   0.852	   0.855
   1965	   8.	  95.875	  52.500	   2.370	   0.867	   0.991	   0.933
   1966	   8.	  95.875	  53.500	   1.927	   0.686	   0.793	   0.731
   1967	   8.	  95.875	  54.500	   2.543	   0.942	   1.113	   0.977
   1968	   8.	  95.875	  55.500	   2.337	   1.029	   1.087	   1.017
   1969	   8.	  95.875	  56.500	   2.559	   1.022	   1.037	   1.041
   1970	   8.	  95.875	  57.500	   2.166	   1.043	   1.051	   1.076
   1971	   8.	  95.875	  58.500	   2.284	   0.945	   0.955	   1.001
   1972	   8.	  95.875	  59.500	   2.357	   1.072	   1.084	   1.104
   1973	   8.	  95.875	  60.500	   2.493	   1.119	   1.078	   1.128
   1974	   8.	  95.875	  61.500	   2.199	   1.020	   0.992	   1.076
   1975	   8.	  95.875	  62.500	   2.645	   1.234	   1.172	   1.238
   1976	   8.	  95.875	  63.500	   2.444	   1.090	   1.003	   1.131
   1977	   8.	  95.875	  64.500	   1.572	   0.719	   0.677	   0.794
   1978	   8.	  95.875	  65.500	   2.295	   1.124	   1.213	   1.152
   1979	   8.	  95.875	  66.500	   2.215	   1.010	   0.991	   1.015
   1980	   8.	  95.875	  67.500	   1.633	   0.667	   0.648	   0.692
   1981	   8.	  95.875	  68.500	   1.895	   0.772	   0.972	   0.837
   1982	   8.	  95.875	  69.500	   2.007	   0.843	   1.030	   0.887
   1983	   8.	  95.875	  70.500	   1.788	   0.746	   0.873	   0.786
   1984	   8.	  95.875	  71.500	   1.762	   0.741	   0.907	   0.785
   1985	   8.	  95.875	  72.500	   1.951	   0.812	   1.006	   0.861
   1986	   8.	  95.875	  73.500	   2.176	   0.947	   1.037	   0.926
   1987	   8.	  95.875	  74.500	   2.283	   0.979	   0.999	   0.935
   1988	   8.	  95.875	  75.500	   2.497	   1.106	   1.013	   0.968
   1989	   8.	  95.875	  76.500	   2.303	   1.071	   1.021	   0.994
   1990	   8.	  95.875	  77.500	   2.936	   1.390	   1.297	   1.289
   1991	   8.	  95.875	  78.500	   1.825	   0.782	   0.699	   0.831
   1992	   8.	  95.875	  79.500	   2.259	   1.027	   1.069	   1.061
   1993	   8.	  95.875	  80.500	   2.673	   1.233	   1.229	   1.220
   1994	   8.	  95.875	  81.500	   2.636	   1.184	   1.089	   1.206
   1995	   8.	  95.875	  82.500	   1.981	   0.865	   0.846	   0.993
   1996	   8.	  95.875	  83.500	   2.023	   0.874	   0.916	   0.963
   1997	   8.	  95.875	  84.500	   1.924	   0.855	   0.946	   0.929
   1998	   8.	  95.875	  85.500	   2.367	   1.088	   1.150	   1.111
   1999	   8.	  95.875	  86.500	   2.222	   1.047	   0.983	   1.020
   2000	   8.	  95.875	  87.500	   2.500	   1.140	   1.058	   1.095
   2001	   8.	  95.875	  88.500	   2.679	   1.213	   1.092	   1.142
   2002	   8.	  95.875	  89.500	   2.407	   1.111	   1.056	   1.145
   2003	   8.	  95.875	  90.500	   1.970	   0.840	   0.826	   0.926
   2004	   8.	  95.875	  91.500	   2.281	   1.013	   1.054	   1.056
   2005	   8.	  95.875	  92.500	   1.645	   0.859	   0.938	   0.949
   2006	   8.	  95.875	  93.500	   2.226	   1.024	   1.052	   1.044
   2007	   7.	  96.429	  94.714	   2.223	   0.927	   0.992	   1.002
   2008	   7.	  96.429	  95.714	   2.031	   0.875	   0.877	   0.890
   2009	   5.	  98.400	  98.400	   1.525	   0.937	   0.977	   0.929
