year	num	seg	age	raw	std	res	ars
   1992	  36.	  63.083	  46.528	   1.544	   0.789	   0.807	   0.822
   1993	  36.	  63.083	  47.528	   1.454	   0.719	   0.864	   0.727
   1994	  36.	  63.083	  48.528	   1.413	   0.670	   0.833	   0.688
   1995	  36.	  63.083	  49.528	   2.024	   1.070	   1.207	   1.102
   1996	  36.	  63.083	  50.528	   2.215	   1.179	   1.071	   1.217
   1997	  36.	  63.083	  51.528	   2.346	   1.307	   1.155	   1.339
   1998	  36.	  63.083	  52.528	   1.818	   0.991	   0.875	   1.014
   1999	  36.	  63.083	  53.528	   1.054	   0.581	   0.645	   0.583
   2000	  36.	  63.083	  54.528	   1.798	   1.035	   1.344	   1.037
   2001	  36.	  63.083	  55.528	   1.593	   0.988	   0.945	   0.997
   2002	  36.	  63.083	  56.528	   1.744	   1.097	   1.006	   1.099
   2003	  36.	  63.083	  57.528	   1.429	   0.990	   0.986	   1.031
   2004	  35.	  62.971	  58.257	   1.510	   1.052	   1.068	   1.077
   2005	  34.	  63.088	  59.235	   1.818	   1.040	   1.026	   1.043
   2006	  32.	  63.750	  60.656	   1.382	   0.941	   0.882	   0.892
   2007	  31.	  63.839	  61.645	   1.491	   0.906	   0.954	   0.875
   2008	  30.	  63.700	  62.433	   1.412	   0.860	   0.931	   0.863
   2009	  30.	  63.700	  63.433	   1.796	   1.058	   1.080	   1.041
   2010	   2.	  61.500	  58.500	   0.650	   0.710	   0.900	   0.962
   2011	   1.	  70.000	  65.000	   0.253	   0.617	   0.926	   0.933
   2012	   1.	  70.000	  66.000	   0.378	   0.716	   0.933	   0.891
   2013	   1.	  70.000	  67.000	   0.338	   0.677	   0.819	   0.776
   2014	   1.	  70.000	  68.000	   1.211	   1.397	   1.527	   1.437
   2015	   1.	  70.000	  69.000	   1.334	   1.491	   1.129	   1.412
   2016	   1.	  70.000	  70.000	   1.433	   1.565	   1.110	   1.348
