year	num	seg	age	raw	std	res	ars
   1948	   2.	  98.000	  33.500	   2.389	   0.926	   0.864	   0.920
   1949	   2.	  98.000	  34.500	   2.619	   1.066	   1.103	   1.061
   1950	   2.	  98.000	  35.500	   2.942	   1.261	   1.244	   1.277
   1951	   2.	  98.000	  36.500	   2.944	   1.263	   1.169	   1.327
   1952	   2.	  98.000	  37.500	   1.723	   0.637	   0.539	   0.727
   1953	   2.	  98.000	  38.500	   1.816	   0.693	   1.000	   0.849
   1954	   2.	  98.000	  39.500	   1.788	   0.676	   0.941	   0.857
   1955	   2.	  98.000	  40.500	   2.446	   1.007	   1.264	   1.184
   1956	   2.	  98.000	  41.500	   2.750	   1.165	   1.150	   1.255
   1957	   2.	  98.000	  42.500	   3.052	   1.323	   1.197	   1.341
   1958	   2.	  98.000	  43.500	   3.656	   1.627	   1.410	   1.593
   1959	   2.	  98.000	  44.500	   2.782	   1.197	   0.732	   1.081
   1960	   2.	  98.000	  45.500	   2.699	   1.196	   1.026	   1.075
   1961	   2.	  98.000	  46.500	   2.107	   0.890	   0.797	   0.841
   1962	   2.	  98.000	  47.500	   1.560	   0.578	   0.677	   0.581
   1963	   2.	  98.000	  48.500	   1.761	   0.721	   0.941	   0.707
   1964	   2.	  98.000	  49.500	   1.614	   0.637	   0.825	   0.657
   1965	   2.	  98.000	  50.500	   1.832	   0.764	   0.966	   0.775
   1966	   2.	  98.000	  51.500	   1.774	   0.733	   0.854	   0.727
   1967	   2.	  98.000	  52.500	   1.723	   0.721	   0.839	   0.684
   1968	   2.	  98.000	  53.500	   2.320	   1.061	   1.200	   1.026
   1969	   2.	  98.000	  54.500	   2.400	   1.101	   1.054	   1.071
   1970	   2.	  98.000	  55.500	   3.082	   1.465	   1.385	   1.420
   1971	   2.	  98.000	  56.500	   2.696	   1.282	   0.957	   1.201
   1972	   2.	  98.000	  57.500	   2.591	   1.249	   1.052	   1.169
   1973	   2.	  98.000	  58.500	   2.098	   0.997	   0.836	   0.935
   1974	   2.	  98.000	  59.500	   1.753	   0.838	   0.818	   0.782
   1975	   2.	  98.000	  60.500	   2.408	   1.188	   1.301	   1.179
   1976	   2.	  98.000	  61.500	   2.683	   1.349	   1.227	   1.327
   1977	   2.	  98.000	  62.500	   1.267	   0.610	   0.417	   0.600
   1978	   2.	  98.000	  63.500	   1.327	   0.678	   0.918	   0.694
   1979	   2.	  98.000	  64.500	   1.097	   0.558	   0.809	   0.633
   1980	   2.	  98.000	  65.500	   0.692	   0.329	   0.658	   0.437
   1981	   2.	  98.000	  66.500	   0.949	   0.490	   0.909	   0.594
   1982	   2.	  98.000	  67.500	   1.176	   0.634	   0.956	   0.729
   1983	   2.	  98.000	  68.500	   1.611	   0.873	   1.122	   0.973
   1984	   2.	  98.000	  69.500	   2.029	   1.094	   1.185	   1.170
   1985	   2.	  98.000	  70.500	   2.116	   1.155	   1.084	   1.183
   1986	   2.	  98.000	  71.500	   2.214	   1.219	   1.127	   1.232
   1987	   2.	  98.000	  72.500	   1.547	   0.869	   0.740	   0.876
   1988	   2.	  98.000	  73.500	   1.869	   1.067	   1.134	   1.066
   1989	   2.	  98.000	  74.500	   2.087	   1.194	   1.179	   1.217
   1990	   2.	  98.000	  75.500	   2.049	   1.196	   1.105	   1.230
   1991	   2.	  98.000	  76.500	   1.698	   1.004	   0.934	   1.069
   1992	   2.	  98.000	  77.500	   1.647	   0.996	   0.996	   1.038
   1993	   2.	  98.000	  78.500	   2.182	   1.291	   1.323	   1.341
   1994	   2.	  98.000	  79.500	   1.644	   1.015	   0.854	   1.054
   1995	   2.	  98.000	  80.500	   1.597	   1.011	   1.001	   1.034
   1996	   2.	  98.000	  81.500	   1.536	   0.992	   0.995	   1.017
   1997	   2.	  98.000	  82.500	   2.149	   1.312	   1.333	   1.340
   1998	   2.	  98.000	  83.500	   2.550	   1.557	   1.349	   1.534
   1999	   2.	  98.000	  84.500	   1.793	   1.180	   0.849	   1.162
   2000	   2.	  98.000	  85.500	   1.866	   1.248	   1.142	   1.235
   2001	   2.	  98.000	  86.500	   1.893	   1.284	   1.158	   1.292
   2002	   2.	  98.000	  87.500	   1.674	   1.202	   1.050	   1.219
   2003	   2.	  98.000	  88.500	   1.094	   0.891	   0.810	   0.939
   2004	   2.	  98.000	  89.500	   0.881	   0.794	   0.837	   0.803
   2005	   2.	  98.000	  90.500	   0.929	   0.850	   0.932	   0.823
   2006	   2.	  98.000	  91.500	   0.508	   0.660	   0.727	   0.622
   2007	   2.	  98.000	  92.500	   0.722	   0.801	   1.009	   0.800
   2008	   2.	  98.000	  93.500	   0.722	   0.827	   0.945	   0.834
   2009	   2.	  98.000	  94.500	   0.762	   0.886	   0.990	   0.899
   2010	   2.	  98.000	  95.500	   0.395	   0.703	   0.804	   0.746
   2011	   1.	 107.000	 103.000	   0.650	   0.917	   0.992	   0.851
   2012	   1.	 107.000	 104.000	   0.781	   0.988	   1.029	   0.948
   2013	   1.	 107.000	 105.000	   0.709	   0.977	   0.985	   0.958
   2014	   1.	 107.000	 106.000	   0.709	   0.995	   1.009	   0.988
   2015	   1.	 107.000	 107.000	   0.527	   0.939	   0.944	   0.940
