year	num	seg	age	raw	std	res	ars
   1977	  20.	  96.500	  62.300	   2.451	   0.869	   0.820	   0.879
   1978	  20.	  96.500	  63.300	   2.397	   0.842	   0.934	   0.874
   1979	  20.	  96.500	  64.300	   2.415	   0.895	   0.994	   0.930
   1980	  20.	  96.500	  65.300	   2.511	   1.019	   1.032	   0.998
   1981	  20.	  96.500	  66.300	   2.474	   0.951	   0.946	   0.948
   1982	  20.	  96.500	  67.300	   2.574	   0.990	   0.986	   0.962
   1983	  20.	  96.500	  68.300	   2.785	   1.068	   1.056	   1.040
   1984	  20.	  96.500	  69.300	   2.909	   1.122	   1.056	   1.083
   1985	  20.	  96.500	  70.300	   2.914	   1.159	   1.073	   1.123
   1986	  20.	  96.500	  71.300	   3.017	   1.167	   1.051	   1.121
   1987	  20.	  96.500	  72.300	   2.492	   0.953	   0.858	   0.923
   1988	  20.	  96.500	  73.300	   2.407	   0.995	   1.005	   0.968
   1989	  20.	  96.500	  74.300	   2.380	   1.029	   1.040	   1.026
   1990	  20.	  96.500	  75.300	   2.454	   1.009	   0.972	   0.989
   1991	  20.	  96.500	  76.300	   1.994	   0.738	   0.734	   0.743
   1992	  20.	  96.500	  77.300	   2.200	   0.940	   1.058	   0.919
   1993	  20.	  96.500	  78.300	   2.357	   0.959	   1.022	   0.982
   1994	  20.	  96.500	  79.300	   2.397	   1.001	   1.017	   1.012
   1995	  20.	  96.500	  80.300	   2.359	   1.107	   1.096	   1.108
   1996	  20.	  96.500	  81.300	   2.060	   0.861	   0.845	   0.905
   1997	  20.	  96.500	  82.300	   2.133	   0.953	   1.021	   0.973
   1998	  20.	  96.500	  83.300	   2.211	   0.990	   1.027	   1.017
   1999	  20.	  96.500	  84.300	   2.146	   0.973	   0.979	   0.991
   2000	  20.	  96.500	  85.300	   2.728	   1.143	   1.145	   1.149
   2001	  20.	  96.500	  86.300	   2.262	   1.036	   0.952	   1.032
   2002	  20.	  96.500	  87.300	   2.740	   1.213	   1.154	   1.182
   2003	  20.	  96.500	  88.300	   2.763	   1.245	   1.077	   1.179
   2004	  20.	  96.500	  89.300	   2.335	   1.020	   0.908	   1.002
   2005	  20.	  96.500	  90.300	   2.141	   0.938	   0.958	   0.962
   2006	  20.	  96.500	  91.300	   2.105	   0.975	   0.989	   0.972
   2007	  20.	  96.500	  92.300	   2.194	   1.082	   1.092	   1.083
   2008	  19.	  95.684	  92.263	   1.826	   0.847	   0.829	   0.877
   2009	  19.	  95.684	  93.263	   1.447	   0.779	   0.864	   0.806
   2010	   8.	  93.250	  88.500	   1.847	   0.887	   0.966	   0.866
   2011	   8.	  93.250	  89.500	   1.534	   0.846	   0.921	   0.855
   2012	   7.	  96.286	  93.000	   1.535	   0.858	   0.949	   0.876
   2013	   7.	  96.286	  94.000	   1.572	   0.828	   0.880	   0.821
   2014	   7.	  96.286	  95.000	   0.943	   0.790	   0.878	   0.791
   2015	   6.	  93.000	  92.500	   0.699	   0.622	   0.720	   0.637
   2016	   3.	 102.000	 102.000	   0.348	   0.616	   0.849	   0.668
