year	num	seg	age	raw	std	res	ars
   2008	  17.	  88.059	  83.294	   0.853	   0.912	   0.968	   0.922
   2009	  15.	  90.267	  85.867	   0.744	   0.850	   0.901	   0.871
   2010	  13.	  89.154	  85.077	   0.697	   0.805	   0.930	   0.880
   2011	  12.	  89.167	  85.750	   0.843	   0.992	   1.061	   1.016
   2012	  12.	  89.167	  86.750	   0.736	   0.933	   0.945	   0.954
   2013	  10.	  92.800	  90.900	   0.696	   0.865	   0.920	   0.904
   2014	   7.	  98.714	  97.000	   0.586	   1.017	   0.962	   0.926
   2015	   6.	 102.000	 101.000	   0.567	   0.801	   0.894	   0.866
   2016	   4.	  95.750	  95.250	   0.408	   0.930	   0.956	   0.905
   2017	   2.	 101.500	 101.500	   0.366	   1.013	   1.013	   0.978
